Date,Customer_ID,Dish,Quantity,Weekend,Event
2025-10-04,CUST1141,Tandoori Chicken,2,1,0
2025-10-04,CUST1141,Gulab Jamun,1,1,0
2025-10-04,CUST1141,Chicken Biryani,1,1,0
2025-10-04,CUST1159,Lassi,1,1,0
2025-10-04,CUST1159,Fish Fry,2,1,0
2025-10-04,CUST1164,Egg Curry,1,1,0
2025-10-04,CUST1164,Egg Curry,1,1,0
2025-10-04,CUST1168,Veg Burger,1,1,0
2025-10-04,CUST1168,Chocolate Brownie,1,1,0
2025-10-04,CUST1175,Veg Fried Rice,2,1,0
2025-10-04,CUST1175,Dal Tadka,1,1,0
2025-10-04,CUST1175,Rasmalai,1,1,0
2025-10-04,CUST1175,Veg Fried Rice,1,1,0
2025-10-04,CUST1186,Lassi,1,1,0
2025-10-04,CUST1186,Hakka Noodles,2,1,0
2025-10-04,CUST1186,Paneer Butter Masala,1,1,0
2025-10-04,CUST1186,Fish Fry,1,1,0
2025-10-04,CUST1186,Chicken Biryani,1,1,0
2025-10-04,CUST1191,Tomato Soup,2,1,0
2025-10-04,CUST1191,Dal Tadka,1,1,0
2025-10-04,CUST1215,Fish Fry,2,1,0
2025-10-04,CUST1215,Dal Tadka,1,1,0
2025-10-04,CUST1215,Margarita Pizza,1,1,0
2025-10-04,CUST1220,Hakka Noodles,1,1,0
2025-10-04,CUST1220,Dal Tadka,1,1,0
2025-10-04,CUST1256,Mojito,1,1,0
2025-10-04,CUST1256,Masala Dosa,1,1,0
2025-10-04,CUST1256,Butter Naan,1,1,0
2025-10-04,CUST1265,Paneer Butter Masala,1,1,0
2025-10-04,CUST1265,Margarita Pizza,2,1,0
2025-10-04,CUST1265,Pav Bhaji,1,1,0
2025-10-04,CUST1277,Pav Bhaji,1,1,0
2025-10-05,CUST1007,Pasta Alfredo,1,1,0
2025-10-05,CUST1007,Rasmalai,1,1,0
2025-10-05,CUST1024,Dal Tadka,1,1,0
2025-10-05,CUST1024,Mojito,1,1,0
2025-10-05,CUST1027,Veg Pulao,1,1,0
2025-10-05,CUST1027,Mutton Rogan Josh,1,1,0
2025-10-05,CUST1032,Chicken Sandwich,1,1,0
2025-10-05,CUST1037,Spring Rolls,1,1,0
2025-10-05,CUST1037,Paneer Butter Masala,1,1,0
2025-10-05,CUST1037,Rasmalai,1,1,0
2025-10-05,CUST1058,Mojito,1,1,0
2025-10-05,CUST1058,Mojito,1,1,0
2025-10-05,CUST1058,Mutton Rogan Josh,2,1,0
2025-10-05,CUST1058,Chicken Biryani,2,1,0
2025-10-05,CUST1063,Lassi,1,1,0
2025-10-05,CUST1063,Hakka Noodles,1,1,0
2025-10-05,CUST1063,French Fries,1,1,0
2025-10-05,CUST1063,Veg Burger,1,1,0
2025-10-05,CUST1063,Margarita Pizza,1,1,0
2025-10-05,CUST1070,Cold Coffee,1,1,0
2025-10-05,CUST1070,Caesar Salad,1,1,0
2025-10-05,CUST1070,Veg Burger,1,1,0
2025-10-05,CUST1070,Mojito,1,1,0
2025-10-05,CUST1070,Veg Fried Rice,1,1,0
2025-10-05,CUST1078,Mutton Rogan Josh,1,1,0
2025-10-05,CUST1078,Margarita Pizza,1,1,0
2025-10-05,CUST1078,Caesar Salad,1,1,0
2025-10-05,CUST1078,Vegetable Manchurian,1,1,0
2025-10-05,CUST1078,Margarita Pizza,1,1,0
2025-10-05,CUST1081,Pasta Alfredo,1,1,0
2025-10-05,CUST1081,Chicken Biryani,1,1,0
2025-10-05,CUST1081,Veg Burger,1,1,0
2025-10-05,CUST1089,Tomato Soup,1,1,0
2025-10-05,CUST1099,Egg Curry,1,1,0
2025-10-05,CUST1099,Butter Naan,2,1,0
2025-10-05,CUST1099,Margarita Pizza,1,1,0
2025-10-05,CUST1107,Hakka Noodles,1,1,0
2025-10-05,CUST1107,Idli Sambhar,1,1,0
2025-10-05,CUST1109,Masala Dosa,1,1,0
2025-10-05,CUST1109,Chicken Sandwich,1,1,0
2025-10-05,CUST1109,Chicken Biryani,1,1,0
2025-10-05,CUST1109,Hakka Noodles,2,1,0
2025-10-05,CUST1118,Egg Curry,1,1,0
2025-10-05,CUST1118,French Fries,1,1,0
2025-10-05,CUST1130,French Fries,1,1,0
2025-10-05,CUST1130,Veg Burger,1,1,0
2025-10-05,CUST1130,Margarita Pizza,1,1,0
2025-10-05,CUST1130,Pav Bhaji,1,1,0
2025-10-05,CUST1136,Butter Naan,1,1,0
2025-10-05,CUST1139,Idli Sambhar,1,1,0
2025-10-05,CUST1139,Gulab Jamun,1,1,0
2025-10-05,CUST1139,Veg Burger,1,1,0
2025-10-05,CUST1155,Chicken Sandwich,1,1,0
2025-10-05,CUST1155,Cold Coffee,1,1,0
2025-10-05,CUST1169,Egg Curry,1,1,0
2025-10-05,CUST1169,Paneer Butter Masala,1,1,0
2025-10-05,CUST1169,Egg Curry,1,1,0
2025-10-05,CUST1200,Gulab Jamun,1,1,0
2025-10-05,CUST1203,Pav Bhaji,1,1,0
2025-10-05,CUST1203,Chocolate Brownie,1,1,0
2025-10-05,CUST1203,Chicken Sandwich,1,1,0
2025-10-05,CUST1212,Gulab Jamun,1,1,0
2025-10-05,CUST1212,Paneer Butter Masala,1,1,0
2025-10-05,CUST1212,Lassi,1,1,0
2025-10-05,CUST1212,Veg Pulao,1,1,0
2025-10-05,CUST1230,Lassi,1,1,0
2025-10-05,CUST1230,Veg Fried Rice,1,1,0
2025-10-05,CUST1246,Masala Dosa,1,1,0
2025-10-05,CUST1261,Mojito,1,1,0
2025-10-05,CUST1261,Vegetable Manchurian,1,1,0
2025-10-05,CUST1261,Veg Burger,1,1,0
2025-10-05,CUST1261,Cold Coffee,2,1,0
2025-10-05,CUST1279,Pav Bhaji,1,1,0
2025-10-05,CUST1279,Cold Coffee,1,1,0
2025-10-05,CUST1279,Hakka Noodles,1,1,0
2025-10-05,CUST1281,Margarita Pizza,1,1,0
2025-10-05,CUST1281,Dal Tadka,1,1,0
2025-10-06,CUST1000,Spring Rolls,1,0,1
2025-10-06,CUST1000,Veg Fried Rice,1,0,1
2025-10-06,CUST1004,Pasta Alfredo,1,0,1
2025-10-06,CUST1004,Margarita Pizza,1,0,1
2025-10-06,CUST1004,Pasta Alfredo,1,0,1
2025-10-06,CUST1008,Cold Coffee,1,0,1
2025-10-06,CUST1008,Mutton Rogan Josh,1,0,1
2025-10-06,CUST1008,Chicken Biryani,1,0,1
2025-10-06,CUST1008,Chole Bhature,1,0,1
2025-10-06,CUST1018,Gulab Jamun,1,0,1
2025-10-06,CUST1018,French Fries,1,0,1
2025-10-06,CUST1018,Veg Burger,2,0,1
2025-10-06,CUST1040,Chocolate Brownie,1,0,1
2025-10-06,CUST1040,Caesar Salad,1,0,1
2025-10-06,CUST1052,Butter Naan,1,0,1
2025-10-06,CUST1052,Pav Bhaji,1,0,1
2025-10-06,CUST1061,Chicken Biryani,1,0,1
2025-10-06,CUST1061,Tomato Soup,1,0,1
2025-10-06,CUST1067,Veg Fried Rice,1,0,1
2025-10-06,CUST1069,Pasta Alfredo,1,0,1
2025-10-06,CUST1069,French Fries,1,0,1
2025-10-06,CUST1069,Veg Burger,1,0,1
2025-10-06,CUST1087,Chicken Biryani,1,0,1
2025-10-06,CUST1087,Pav Bhaji,2,0,1
2025-10-06,CUST1089,Hakka Noodles,2,0,1
2025-10-06,CUST1113,Pav Bhaji,1,0,1
2025-10-06,CUST1113,Chicken Biryani,1,0,1
2025-10-06,CUST1113,French Fries,1,0,1
2025-10-06,CUST1113,Chicken Sandwich,2,0,1
2025-10-06,CUST1113,Veg Burger,1,0,1
2025-10-06,CUST1117,Tomato Soup,1,0,1
2025-10-06,CUST1117,Mojito,1,0,1
2025-10-06,CUST1133,Veg Burger,2,0,1
2025-10-06,CUST1133,Idli Sambhar,1,0,1
2025-10-06,CUST1137,Vegetable Manchurian,1,0,1
2025-10-06,CUST1137,Idli Sambhar,2,0,1
2025-10-06,CUST1142,Mutton Rogan Josh,1,0,1
2025-10-06,CUST1142,Mutton Rogan Josh,1,0,1
2025-10-06,CUST1142,Tandoori Chicken,1,0,1
2025-10-06,CUST1146,Cold Coffee,1,0,1
2025-10-06,CUST1146,Chicken Biryani,1,0,1
2025-10-06,CUST1146,Masala Dosa,1,0,1
2025-10-06,CUST1151,Veg Fried Rice,1,0,1
2025-10-06,CUST1151,Veg Fried Rice,1,0,1
2025-10-06,CUST1163,Tandoori Chicken,1,0,1
2025-10-06,CUST1163,Chicken Biryani,1,0,1
2025-10-06,CUST1163,Chocolate Brownie,1,0,1
2025-10-06,CUST1163,Idli Sambhar,1,0,1
2025-10-06,CUST1188,Chicken Biryani,1,0,1
2025-10-06,CUST1188,Pav Bhaji,1,0,1
2025-10-06,CUST1188,Mutton Rogan Josh,1,0,1
2025-10-06,CUST1194,Paneer Butter Masala,2,0,1
2025-10-06,CUST1194,Hakka Noodles,1,0,1
2025-10-06,CUST1199,Veg Pulao,2,0,1
2025-10-06,CUST1199,French Fries,1,0,1
2025-10-06,CUST1199,Chicken Sandwich,2,0,1
2025-10-06,CUST1199,Mutton Rogan Josh,1,0,1
2025-10-06,CUST1241,Margarita Pizza,1,0,1
2025-10-06,CUST1241,Paneer Butter Masala,1,0,1
2025-10-06,CUST1241,Dal Tadka,1,0,1
2025-10-06,CUST1259,Chole Bhature,2,0,1
2025-10-06,CUST1259,Pav Bhaji,2,0,1
2025-10-06,CUST1259,Lassi,1,0,1
2025-10-06,CUST1259,Veg Pulao,1,0,1
2025-10-06,CUST1259,Cold Coffee,1,0,1
2025-10-06,CUST1259,Hakka Noodles,2,0,1
2025-10-06,CUST1259,Pav Bhaji,1,0,1
2025-10-06,CUST1265,Pav Bhaji,1,0,1
2025-10-06,CUST1265,Egg Curry,1,0,1
2025-10-06,CUST1265,Chicken Biryani,1,0,1
2025-10-06,CUST1265,Margarita Pizza,2,0,1
2025-10-06,CUST1265,Veg Pulao,1,0,1
2025-10-06,CUST1265,Mojito,1,0,1
2025-10-06,CUST1265,Hakka Noodles,1,0,1
2025-10-06,CUST1265,Lassi,1,0,1
2025-10-06,CUST1265,Rasmalai,1,0,1
2025-10-06,CUST1265,Vegetable Manchurian,1,0,1
2025-10-06,CUST1288,Mutton Rogan Josh,1,0,1
2025-10-06,CUST1288,French Fries,1,0,1
2025-10-06,CUST1288,Chicken Sandwich,1,0,1
2025-10-06,CUST1288,Pav Bhaji,1,0,1
2025-10-06,CUST1295,Spring Rolls,1,0,1
2025-10-06,CUST1295,Egg Curry,1,0,1
2025-10-07,CUST1006,Chicken Sandwich,1,0,0
2025-10-07,CUST1030,Chicken Biryani,1,0,0
2025-10-07,CUST1030,Veg Burger,1,0,0
2025-10-07,CUST1030,Hakka Noodles,1,0,0
2025-10-07,CUST1033,Spring Rolls,2,0,0
2025-10-07,CUST1033,Mutton Rogan Josh,1,0,0
2025-10-07,CUST1034,Dal Tadka,1,0,0
2025-10-07,CUST1034,Egg Curry,1,0,0
2025-10-07,CUST1034,Mojito,1,0,0
2025-10-07,CUST1034,Egg Curry,1,0,0
2025-10-07,CUST1046,Hakka Noodles,1,0,0
2025-10-07,CUST1046,French Fries,1,0,0
2025-10-07,CUST1046,Egg Curry,1,0,0
2025-10-07,CUST1046,Pasta Alfredo,1,0,0
2025-10-07,CUST1069,Chicken Sandwich,2,0,0
2025-10-07,CUST1069,Fish Fry,2,0,0
2025-10-07,CUST1069,Pasta Alfredo,1,0,0
2025-10-07,CUST1073,French Fries,2,0,0
2025-10-07,CUST1073,Pasta Alfredo,1,0,0
2025-10-07,CUST1073,Paneer Butter Masala,1,0,0
2025-10-07,CUST1082,Mutton Rogan Josh,1,0,0
2025-10-07,CUST1082,Masala Dosa,1,0,0
2025-10-07,CUST1082,Lassi,1,0,0
2025-10-07,CUST1082,Hakka Noodles,1,0,0
2025-10-07,CUST1083,Mojito,1,0,0
2025-10-07,CUST1083,Paneer Butter Masala,1,0,0
2025-10-07,CUST1083,Tomato Soup,1,0,0
2025-10-07,CUST1090,Tomato Soup,1,0,0
2025-10-07,CUST1090,Chicken Biryani,2,0,0
2025-10-07,CUST1090,Cold Coffee,1,0,0
2025-10-07,CUST1090,Chicken Biryani,1,0,0
2025-10-07,CUST1095,Veg Pulao,1,0,0
2025-10-07,CUST1095,Mojito,1,0,0
2025-10-07,CUST1095,Veg Fried Rice,1,0,0
2025-10-07,CUST1116,Butter Naan,2,0,0
2025-10-07,CUST1116,Chole Bhature,1,0,0
2025-10-07,CUST1124,Lassi,1,0,0
2025-10-07,CUST1124,Veg Fried Rice,1,0,0
2025-10-07,CUST1124,Hakka Noodles,1,0,0
2025-10-07,CUST1124,Butter Naan,1,0,0
2025-10-07,CUST1127,Pav Bhaji,1,0,0
2025-10-07,CUST1127,French Fries,1,0,0
2025-10-07,CUST1127,French Fries,1,0,0
2025-10-07,CUST1127,Veg Burger,1,0,0
2025-10-07,CUST1144,Idli Sambhar,1,0,0
2025-10-07,CUST1144,Veg Fried Rice,2,0,0
2025-10-07,CUST1144,Chole Bhature,1,0,0
2025-10-07,CUST1161,French Fries,1,0,0
2025-10-07,CUST1161,Veg Fried Rice,2,0,0
2025-10-07,CUST1184,Chocolate Brownie,1,0,0
2025-10-07,CUST1184,Mojito,1,0,0
2025-10-07,CUST1191,Tomato Soup,1,0,0
2025-10-07,CUST1191,Chocolate Brownie,1,0,0
2025-10-07,CUST1205,Hakka Noodles,1,0,0
2025-10-07,CUST1205,Pasta Alfredo,1,0,0
2025-10-07,CUST1205,French Fries,1,0,0
2025-10-07,CUST1205,Veg Burger,1,0,0
2025-10-07,CUST1210,Chicken Biryani,1,0,0
2025-10-07,CUST1210,Pasta Alfredo,1,0,0
2025-10-07,CUST1239,Hakka Noodles,1,0,0
2025-10-07,CUST1273,French Fries,2,0,0
2025-10-07,CUST1273,Veg Pulao,1,0,0
2025-10-08,CUST1006,Spring Rolls,2,0,0
2025-10-08,CUST1006,Veg Burger,1,0,0
2025-10-08,CUST1006,Paneer Butter Masala,1,0,0
2025-10-08,CUST1006,Veg Fried Rice,1,0,0
2025-10-08,CUST1020,Hakka Noodles,1,0,0
2025-10-08,CUST1056,Cold Coffee,1,0,0
2025-10-08,CUST1056,French Fries,2,0,0
2025-10-08,CUST1056,Veg Fried Rice,1,0,0
2025-10-08,CUST1057,Veg Pulao,1,0,0
2025-10-08,CUST1057,Butter Naan,1,0,0
2025-10-08,CUST1059,French Fries,1,0,0
2025-10-08,CUST1059,Cold Coffee,1,0,0
2025-10-08,CUST1059,Chicken Sandwich,1,0,0
2025-10-08,CUST1059,Caesar Salad,2,0,0
2025-10-08,CUST1059,Egg Curry,1,0,0
2025-10-08,CUST1059,Pav Bhaji,1,0,0
2025-10-08,CUST1062,Egg Curry,1,0,0
2025-10-08,CUST1073,Veg Fried Rice,1,0,0
2025-10-08,CUST1089,Fish Fry,1,0,0
2025-10-08,CUST1089,Pav Bhaji,1,0,0
2025-10-08,CUST1089,Masala Dosa,1,0,0
2025-10-08,CUST1090,Cold Coffee,1,0,0
2025-10-08,CUST1090,Vegetable Manchurian,1,0,0
2025-10-08,CUST1090,French Fries,1,0,0
2025-10-08,CUST1090,Veg Burger,1,0,0
2025-10-08,CUST1092,Veg Burger,1,0,0
2025-10-08,CUST1093,French Fries,1,0,0
2025-10-08,CUST1093,Veg Burger,1,0,0
2025-10-08,CUST1093,Egg Curry,2,0,0
2025-10-08,CUST1093,Tomato Soup,1,0,0
2025-10-08,CUST1122,Mutton Rogan Josh,1,0,0
2025-10-08,CUST1122,Egg Curry,1,0,0
2025-10-08,CUST1122,French Fries,1,0,0
2025-10-08,CUST1141,Chicken Biryani,1,0,0
2025-10-08,CUST1141,Tomato Soup,1,0,0
2025-10-08,CUST1141,Pav Bhaji,1,0,0
2025-10-08,CUST1169,Spring Rolls,1,0,0
2025-10-08,CUST1169,Fish Fry,1,0,0
2025-10-08,CUST1169,Tandoori Chicken,1,0,0
2025-10-08,CUST1181,Cold Coffee,1,0,0
2025-10-08,CUST1181,Veg Pulao,1,0,0
2025-10-08,CUST1181,Idli Sambhar,1,0,0
2025-10-08,CUST1202,Fish Fry,1,0,0
2025-10-08,CUST1202,Hakka Noodles,1,0,0
2025-10-08,CUST1202,Veg Fried Rice,2,0,0
2025-10-08,CUST1205,Veg Fried Rice,1,0,0
2025-10-08,CUST1205,Margarita Pizza,1,0,0
2025-10-08,CUST1213,Mutton Rogan Josh,1,0,0
2025-10-08,CUST1213,Egg Curry,1,0,0
2025-10-08,CUST1231,Tomato Soup,1,0,0
2025-10-08,CUST1231,Cold Coffee,1,0,0
2025-10-08,CUST1231,Pasta Alfredo,2,0,0
2025-10-08,CUST1231,Masala Dosa,1,0,0
2025-10-08,CUST1241,Tomato Soup,2,0,0
2025-10-08,CUST1241,Egg Curry,1,0,0
2025-10-08,CUST1241,French Fries,1,0,0
2025-10-08,CUST1241,Chicken Sandwich,1,0,0
2025-10-08,CUST1284,Fish Fry,2,0,0
2025-10-08,CUST1284,Fish Fry,1,0,0
2025-10-09,CUST1001,Chole Bhature,1,0,0
2025-10-09,CUST1001,Pasta Alfredo,1,0,0
2025-10-09,CUST1005,Pav Bhaji,1,0,0
2025-10-09,CUST1005,Paneer Butter Masala,1,0,0
2025-10-09,CUST1009,Mojito,1,0,0
2025-10-09,CUST1009,Dal Tadka,1,0,0
2025-10-09,CUST1009,Chicken Sandwich,1,0,0
2025-10-09,CUST1022,Veg Fried Rice,1,0,0
2025-10-09,CUST1038,Tomato Soup,1,0,0
2025-10-09,CUST1048,Hakka Noodles,1,0,0
2025-10-09,CUST1048,French Fries,1,0,0
2025-10-09,CUST1053,Spring Rolls,1,0,0
2025-10-09,CUST1053,Pav Bhaji,1,0,0
2025-10-09,CUST1053,Lassi,1,0,0
2025-10-09,CUST1064,Chole Bhature,1,0,0
2025-10-09,CUST1087,Veg Burger,1,0,0
2025-10-09,CUST1087,Pav Bhaji,2,0,0
2025-10-09,CUST1122,Rasmalai,1,0,0
2025-10-09,CUST1122,Veg Burger,1,0,0
2025-10-09,CUST1160,Caesar Salad,1,0,0
2025-10-09,CUST1160,Mutton Rogan Josh,1,0,0
2025-10-09,CUST1171,Tomato Soup,1,0,0
2025-10-09,CUST1171,Pasta Alfredo,1,0,0
2025-10-09,CUST1171,Chicken Biryani,1,0,0
2025-10-09,CUST1171,Egg Curry,2,0,0
2025-10-09,CUST1186,Cold Coffee,1,0,0
2025-10-09,CUST1186,Mutton Rogan Josh,1,0,0
2025-10-09,CUST1186,Spring Rolls,1,0,0
2025-10-09,CUST1186,Rasmalai,1,0,0
2025-10-09,CUST1196,Cold Coffee,1,0,0
2025-10-09,CUST1196,Margarita Pizza,1,0,0
2025-10-09,CUST1196,Mutton Rogan Josh,1,0,0
2025-10-09,CUST1199,Cold Coffee,1,0,0
2025-10-09,CUST1199,Paneer Butter Masala,1,0,0
2025-10-09,CUST1214,Pav Bhaji,1,0,0
2025-10-09,CUST1214,Veg Burger,1,0,0
2025-10-09,CUST1234,Margarita Pizza,1,0,0
2025-10-09,CUST1234,Veg Pulao,1,0,0
2025-10-09,CUST1234,Tandoori Chicken,1,0,0
2025-10-09,CUST1264,French Fries,1,0,0
2025-10-09,CUST1264,Pasta Alfredo,1,0,0
2025-10-09,CUST1264,Vegetable Manchurian,1,0,0
2025-10-09,CUST1264,Cold Coffee,1,0,0
2025-10-09,CUST1264,Chicken Biryani,1,0,0
2025-10-09,CUST1265,Tomato Soup,1,0,0
2025-10-09,CUST1265,Egg Curry,1,0,0
2025-10-09,CUST1273,Dal Tadka,1,0,0
2025-10-09,CUST1273,Pav Bhaji,1,0,0
2025-10-09,CUST1273,Butter Naan,1,0,0
2025-10-09,CUST1279,Chicken Biryani,1,0,0
2025-10-09,CUST1279,Caesar Salad,1,0,0
2025-10-09,CUST1280,Paneer Butter Masala,2,0,0
2025-10-10,CUST1004,Mutton Rogan Josh,1,0,0
2025-10-10,CUST1004,Tomato Soup,1,0,0
2025-10-10,CUST1004,Dal Tadka,1,0,0
2025-10-10,CUST1014,Dal Tadka,1,0,0
2025-10-10,CUST1014,Pasta Alfredo,2,0,0
2025-10-10,CUST1014,Idli Sambhar,1,0,0
2025-10-10,CUST1024,Hakka Noodles,1,0,0
2025-10-10,CUST1024,French Fries,1,0,0
2025-10-10,CUST1027,Egg Curry,1,0,0
2025-10-10,CUST1027,Paneer Butter Masala,1,0,0
2025-10-10,CUST1043,Cold Coffee,1,0,0
2025-10-10,CUST1043,Pasta Alfredo,2,0,0
2025-10-10,CUST1043,Tandoori Chicken,1,0,0
2025-10-10,CUST1078,Paneer Butter Masala,1,0,0
2025-10-10,CUST1078,Paneer Butter Masala,2,0,0
2025-10-10,CUST1078,Dal Tadka,1,0,0
2025-10-10,CUST1078,Tandoori Chicken,1,0,0
2025-10-10,CUST1095,Chocolate Brownie,1,0,0
2025-10-10,CUST1096,French Fries,1,0,0
2025-10-10,CUST1096,Chicken Sandwich,1,0,0
2025-10-10,CUST1096,Chocolate Brownie,1,0,0
2025-10-10,CUST1096,Vegetable Manchurian,1,0,0
2025-10-10,CUST1097,Veg Burger,1,0,0
2025-10-10,CUST1097,Mutton Rogan Josh,1,0,0
2025-10-10,CUST1097,Idli Sambhar,1,0,0
2025-10-10,CUST1128,Chicken Sandwich,1,0,0
2025-10-10,CUST1141,Egg Curry,1,0,0
2025-10-10,CUST1141,Hakka Noodles,1,0,0
2025-10-10,CUST1143,Hakka Noodles,1,0,0
2025-10-10,CUST1143,Fish Fry,1,0,0
2025-10-10,CUST1143,Paneer Butter Masala,1,0,0
2025-10-10,CUST1149,Veg Fried Rice,1,0,0
2025-10-10,CUST1149,Pav Bhaji,1,0,0
2025-10-10,CUST1173,Rasmalai,1,0,0
2025-10-10,CUST1173,Vegetable Manchurian,1,0,0
2025-10-10,CUST1250,Vegetable Manchurian,1,0,0
2025-10-10,CUST1250,Pav Bhaji,1,0,0
2025-10-10,CUST1255,Veg Burger,1,0,0
2025-10-10,CUST1263,Masala Dosa,1,0,0
2025-10-10,CUST1263,French Fries,1,0,0
2025-10-10,CUST1263,Fish Fry,1,0,0
2025-10-10,CUST1263,Masala Dosa,1,0,0
2025-10-10,CUST1265,Lassi,1,0,0
2025-10-10,CUST1265,Veg Pulao,1,0,0
2025-10-11,CUST1003,Spring Rolls,1,1,0
2025-10-11,CUST1003,Egg Curry,1,1,0
2025-10-11,CUST1022,Margarita Pizza,1,1,0
2025-10-11,CUST1022,Idli Sambhar,1,1,0
2025-10-11,CUST1022,Butter Naan,1,1,0
2025-10-11,CUST1027,Veg Fried Rice,1,1,0
2025-10-11,CUST1027,Lassi,1,1,0
2025-10-11,CUST1027,Mutton Rogan Josh,1,1,0
2025-10-11,CUST1027,Caesar Salad,1,1,0
2025-10-11,CUST1027,Margarita Pizza,1,1,0
2025-10-11,CUST1037,Lassi,1,1,0
2025-10-11,CUST1037,Pasta Alfredo,1,1,0
2025-10-11,CUST1037,Mutton Rogan Josh,1,1,0
2025-10-11,CUST1043,Margarita Pizza,2,1,0
2025-10-11,CUST1043,Butter Naan,1,1,0
2025-10-11,CUST1043,Margarita Pizza,1,1,0
2025-10-11,CUST1047,Mutton Rogan Josh,1,1,0
2025-10-11,CUST1047,Pasta Alfredo,1,1,0
2025-10-11,CUST1047,Rasmalai,1,1,0
2025-10-11,CUST1048,Cold Coffee,1,1,0
2025-10-11,CUST1048,Veg Fried Rice,1,1,0
2025-10-11,CUST1048,Hakka Noodles,1,1,0
2025-10-11,CUST1048,Chole Bhature,1,1,0
2025-10-11,CUST1065,Chicken Sandwich,1,1,0
2025-10-11,CUST1065,Chicken Biryani,1,1,0
2025-10-11,CUST1067,Vegetable Manchurian,1,1,0
2025-10-11,CUST1067,Margarita Pizza,1,1,0
2025-10-11,CUST1084,Paneer Butter Masala,1,1,0
2025-10-11,CUST1084,Pav Bhaji,1,1,0
2025-10-11,CUST1084,Veg Fried Rice,2,1,0
2025-10-11,CUST1084,Caesar Salad,1,1,0
2025-10-11,CUST1091,Vegetable Manchurian,1,1,0
2025-10-11,CUST1106,Masala Dosa,1,1,0
2025-10-11,CUST1106,Mutton Rogan Josh,1,1,0
2025-10-11,CUST1123,Pasta Alfredo,1,1,0
2025-10-11,CUST1123,Egg Curry,1,1,0
2025-10-11,CUST1147,Masala Dosa,1,1,0
2025-10-11,CUST1158,Pav Bhaji,1,1,0
2025-10-11,CUST1158,Veg Burger,1,1,0
2025-10-11,CUST1158,Butter Naan,1,1,0
2025-10-11,CUST1158,Mojito,1,1,0
2025-10-11,CUST1158,Hakka Noodles,2,1,0
2025-10-11,CUST1166,Cold Coffee,1,1,0
2025-10-11,CUST1166,Egg Curry,1,1,0
2025-10-11,CUST1166,Mojito,1,1,0
2025-10-11,CUST1174,Veg Fried Rice,1,1,0
2025-10-11,CUST1174,Pav Bhaji,2,1,0
2025-10-11,CUST1182,Veg Pulao,1,1,0
2025-10-11,CUST1194,Masala Dosa,1,1,0
2025-10-11,CUST1194,Hakka Noodles,1,1,0
2025-10-11,CUST1194,Dal Tadka,2,1,0
2025-10-11,CUST1203,Chicken Biryani,1,1,0
2025-10-11,CUST1203,Paneer Butter Masala,1,1,0
2025-10-11,CUST1203,Dal Tadka,1,1,0
2025-10-11,CUST1207,Margarita Pizza,2,1,0
2025-10-11,CUST1207,Pasta Alfredo,1,1,0
2025-10-11,CUST1225,Veg Pulao,1,1,0
2025-10-11,CUST1225,Masala Dosa,1,1,0
2025-10-11,CUST1249,Pasta Alfredo,1,1,0
2025-10-11,CUST1257,Butter Naan,2,1,0
2025-10-11,CUST1281,Veg Fried Rice,1,1,0
2025-10-11,CUST1295,Vegetable Manchurian,1,1,0
2025-10-11,CUST1295,Pasta Alfredo,1,1,0
2025-10-12,CUST1031,Chole Bhature,1,1,0
2025-10-12,CUST1031,Fish Fry,1,1,0
2025-10-12,CUST1036,Margarita Pizza,1,1,0
2025-10-12,CUST1036,Butter Naan,1,1,0
2025-10-12,CUST1036,Veg Fried Rice,2,1,0
2025-10-12,CUST1077,Caesar Salad,1,1,0
2025-10-12,CUST1091,Cold Coffee,1,1,0
2025-10-12,CUST1091,Chicken Sandwich,1,1,0
2025-10-12,CUST1091,Veg Fried Rice,1,1,0
2025-10-12,CUST1097,Mutton Rogan Josh,2,1,0
2025-10-12,CUST1097,French Fries,1,1,0
2025-10-12,CUST1097,Cold Coffee,1,1,0
2025-10-12,CUST1097,Chicken Sandwich,1,1,0
2025-10-12,CUST1123,Vegetable Manchurian,1,1,0
2025-10-12,CUST1124,Vegetable Manchurian,1,1,0
2025-10-12,CUST1124,Tandoori Chicken,1,1,0
2025-10-12,CUST1128,Mutton Rogan Josh,1,1,0
2025-10-12,CUST1128,Egg Curry,1,1,0
2025-10-12,CUST1128,Caesar Salad,1,1,0
2025-10-12,CUST1130,Pasta Alfredo,1,1,0
2025-10-12,CUST1130,Chicken Sandwich,1,1,0
2025-10-12,CUST1130,Pav Bhaji,1,1,0
2025-10-12,CUST1130,Chicken Sandwich,1,1,0
2025-10-12,CUST1130,Rasmalai,2,1,0
2025-10-12,CUST1130,Tandoori Chicken,1,1,0
2025-10-12,CUST1136,Caesar Salad,1,1,0
2025-10-12,CUST1136,Pav Bhaji,1,1,0
2025-10-12,CUST1138,Pav Bhaji,1,1,0
2025-10-12,CUST1138,Pav Bhaji,1,1,0
2025-10-12,CUST1144,Mutton Rogan Josh,1,1,0
2025-10-12,CUST1144,Tandoori Chicken,1,1,0
2025-10-12,CUST1151,Pav Bhaji,1,1,0
2025-10-12,CUST1151,Veg Fried Rice,1,1,0
2025-10-12,CUST1152,Mutton Rogan Josh,1,1,0
2025-10-12,CUST1152,Chicken Sandwich,1,1,0
2025-10-12,CUST1152,Chocolate Brownie,1,1,0
