Customer_ID,Date,Items_Ordered,Total_Cost_INR,Season,Is_Event,Event_Name
CUST1281,2025-10-02,Margarita Pizza x1,292,Autumn,Yes,Vijaya Dashami / Gandhi Jayanti
CUST1292,2025-10-02,Chole Bhature x1; Masala Dosa x2,491,Autumn,Yes,Vijaya Dashami / Gandhi Jayanti
CUST1295,2025-10-02,Hakka Noodles x2; Pav Bhaji x1; Chole Bhature x1; Chicken Biryani x1,1131,Autumn,Yes,Vijaya Dashami / Gandhi Jayanti
CUST1002,2025-10-03,Butter Naan x2,107,Autumn,No,
CUST1012,2025-10-03,Margarita Pizza x1; Masala Dosa x1,434,Autumn,No,
CUST1034,2025-10-03,Veg Fried Rice x1; Pav Bhaji x2; Paneer Butter Masala x1,802,Autumn,No,
CUST1035,2025-10-03,French Fries x1; Veg Burger x2; Pav Bhaji x1,646,Autumn,No,
CUST1055,2025-10-03,Mutton Rogan Josh x2; Egg Curry x1,958,Autumn,No,
CUST1069,2025-10-03,Pasta Alfredo x1,271,Autumn,No,
CUST1090,2025-10-03,Caesar Salad x1; Dal Tadka x1,371,Autumn,No,
CUST1140,2025-10-03,Gulab Jamun x1; Veg Fried Rice x1; Mojito x1; Veg Pulao x1; Dal Tadka x1,826,Autumn,No,
CUST1144,2025-10-03,Butter Naan x1; Mojito x1; Egg Curry x1; Pav Bhaji x1,547,Autumn,No,
CUST1150,2025-10-03,Chicken Sandwich x1; Idli Sambhar x1,324,Autumn,No,
CUST1167,2025-10-03,Gulab Jamun x1; Mojito x1,257,Autumn,No,
CUST1176,2025-10-03,Tandoori Chicken x2; Paneer Butter Masala x1; Tandoori Chicken x1,1061,Autumn,No,
CUST1202,2025-10-03,Pasta Alfredo x2; Paneer Butter Masala x1; Chocolate Brownie x1,981,Autumn,No,
CUST1216,2025-10-03,Veg Burger x1; Spring Rolls x1,346,Autumn,No,
CUST1251,2025-10-03,Veg Fried Rice x1; Chicken Sandwich x1; French Fries x1,520,Autumn,No,
CUST1264,2025-10-03,Margarita Pizza x1; Gulab Jamun x1; Spring Rolls x1,549,Autumn,No,
CUST1272,2025-10-03,Veg Pulao x1; Veg Pulao x1,379,Autumn,No,
CUST1275,2025-10-03,French Fries x1; Hakka Noodles x1; Caesar Salad x1; Veg Fried Rice x1,731,Autumn,No,
CUST1277,2025-10-03,Lassi x1; Pasta Alfredo x1; Paneer Butter Masala x1; Egg Curry x1,847,Autumn,No,
CUST1279,2025-10-03,Paneer Butter Masala x1; Rasmalai x1; Veg Pulao x1,591,Autumn,No,
CUST1017,2025-10-04,Veg Pulao x1; Chocolate Brownie x1; Veg Burger x1,529,Autumn,No,
CUST1019,2025-10-04,Veg Fried Rice x1; Vegetable Manchurian x1; French Fries x1,552,Autumn,No,
CUST1025,2025-10-04,Chicken Biryani x1; Egg Curry x1,515,Autumn,No,
CUST1029,2025-10-04,Dal Tadka x1,181,Autumn,No,
CUST1032,2025-10-04,Veg Fried Rice x1; Rasmalai x1,327,Autumn,No,
CUST1034,2025-10-04,Chocolate Brownie x1; Pasta Alfredo x1,433,Autumn,No,
CUST1049,2025-10-04,French Fries x2; Pav Bhaji x1,398,Autumn,No,
CUST1050,2025-10-04,Veg Pulao x1; Mojito x1,346,Autumn,No,
CUST1053,2025-10-04,Lassi x1; Chicken Biryani x1; Dal Tadka x1; Tomato Soup x1,730,Autumn,No,
CUST1054,2025-10-04,Rasmalai x1; Tandoori Chicken x1; Mojito x1; Hakka Noodles x2,972,Autumn,No,
CUST1056,2025-10-04,Idli Sambhar x1; Hakka Noodles x1,348,Autumn,No,
CUST1085,2025-10-04,Spring Rolls x1; Chole Bhature x1,377,Autumn,No,
CUST1106,2025-10-04,Pav Bhaji x1; Mutton Rogan Josh x1,538,Autumn,No,
CUST1129,2025-10-04,Butter Naan x1; Chicken Biryani x1; Cold Coffee x1; Veg Fried Rice x2; Vegetable Manchurian x1,1132,Autumn,No,
CUST1129,2025-10-04,Veg Pulao x1; Tandoori Chicken x1,448,Autumn,No,
CUST1141,2025-10-04,Tandoori Chicken x2; Gulab Jamun x1; Chicken Biryani x1,947,Autumn,No,
CUST1159,2025-10-04,Lassi x1; Fish Fry x2,618,Autumn,No,
CUST1164,2025-10-04,Egg Curry x1; Egg Curry x1,386,Autumn,No,
CUST1168,2025-10-04,Veg Burger x1; Chocolate Brownie x1,345,Autumn,No,
CUST1175,2025-10-04,Veg Fried Rice x2; Dal Tadka x1; Rasmalai x1; Veg Fried Rice x1,901,Autumn,No,
CUST1186,2025-10-04,Lassi x1; Hakka Noodles x2; Paneer Butter Masala x1,825,Autumn,No,
CUST1186,2025-10-04,Fish Fry x1; Chicken Biryani x1,577,Autumn,No,
CUST1191,2025-10-04,Tomato Soup x2; Dal Tadka x1,447,Autumn,No,
CUST1215,2025-10-04,Fish Fry x2; Dal Tadka x1; Margarita Pizza x1,989,Autumn,No,
CUST1220,2025-10-04,Hakka Noodles x1; Dal Tadka x1,397,Autumn,No,
CUST1256,2025-10-04,Mojito x1; Masala Dosa x1; Butter Naan x1,343,Autumn,No,
CUST1265,2025-10-04,Paneer Butter Masala x1; Margarita Pizza x2; Pav Bhaji x1,1021,Autumn,No,
CUST1277,2025-10-04,Pav Bhaji x1,165,Autumn,No,
CUST1007,2025-10-05,Pasta Alfredo x1; Rasmalai x1,394,Autumn,No,
CUST1024,2025-10-05,Dal Tadka x1; Mojito x1,331,Autumn,No,
CUST1027,2025-10-05,Veg Pulao x1; Mutton Rogan Josh x1,571,Autumn,No,
CUST1032,2025-10-05,Chicken Sandwich x1,198,Autumn,No,
CUST1037,2025-10-05,Spring Rolls x1; Paneer Butter Masala x1; Rasmalai x1,557,Autumn,No,
CUST1058,2025-10-05,Mojito x1; Mojito x1; Mutton Rogan Josh x2; Chicken Biryani x2,1707,Autumn,No,
CUST1063,2025-10-05,Lassi x1; Hakka Noodles x1; French Fries x1; Veg Burger x1; Margarita Pizza x1,913,Autumn,No,
CUST1070,2025-10-05,Cold Coffee x1; Caesar Salad x1; Veg Burger x1; Mojito x1; Veg Fried Rice x1,855,Autumn,No,
CUST1078,2025-10-05,Mutton Rogan Josh x1; Margarita Pizza x1; Caesar Salad x1,861,Autumn,No,
CUST1078,2025-10-05,Vegetable Manchurian x1; Margarita Pizza x1,527,Autumn,No,
CUST1081,2025-10-05,Pasta Alfredo x1; Chicken Biryani x1; Veg Burger x1,775,Autumn,No,
CUST1089,2025-10-05,Tomato Soup x1,133,Autumn,No,
CUST1099,2025-10-05,Egg Curry x1; Butter Naan x2; Margarita Pizza x1,578,Autumn,No,
CUST1107,2025-10-05,Hakka Noodles x1; Idli Sambhar x1,342,Autumn,No,
CUST1109,2025-10-05,Masala Dosa x1; Chicken Sandwich x1; Chicken Biryani x1; Hakka Noodles x2,1097,Autumn,No,
CUST1118,2025-10-05,Egg Curry x1; French Fries x1,314,Autumn,No,
CUST1130,2025-10-05,French Fries x1; Veg Burger x1; Margarita Pizza x1; Pav Bhaji x1,754,Autumn,No,
CUST1136,2025-10-05,Butter Naan x1,49,Autumn,No,
CUST1139,2025-10-05,Idli Sambhar x1; Gulab Jamun x1; Veg Burger x1,397,Autumn,No,
CUST1155,2025-10-05,Chicken Sandwich x1; Cold Coffee x1,327,Autumn,No,
CUST1169,2025-10-05,Egg Curry x1; Paneer Butter Masala x1; Egg Curry x1,667,Autumn,No,
CUST1200,2025-10-05,Gulab Jamun x1,103,Autumn,No,
CUST1203,2025-10-05,Pav Bhaji x1; Chocolate Brownie x1; Chicken Sandwich x1,522,Autumn,No,
CUST1212,2025-10-05,Gulab Jamun x1; Paneer Butter Masala x1; Lassi x1; Veg Pulao x1,672,Autumn,No,
CUST1230,2025-10-05,Lassi x1; Veg Fried Rice x1,302,Autumn,No,
CUST1246,2025-10-05,Masala Dosa x1,138,Autumn,No,
CUST1261,2025-10-05,Mojito x1; Vegetable Manchurian x1; Veg Burger x1; Cold Coffee x2,819,Autumn,No,
CUST1279,2025-10-05,Pav Bhaji x1; Cold Coffee x1; Hakka Noodles x1,511,Autumn,No,
CUST1281,2025-10-05,Margarita Pizza x1; Dal Tadka x1,478,Autumn,No,
CUST1000,2025-10-06,Spring Rolls x1; Veg Fried Rice x1,358,Autumn,Yes,Lakshmi Puja
CUST1004,2025-10-06,Pasta Alfredo x1; Margarita Pizza x1; Pasta Alfredo x1,837,Autumn,Yes,Lakshmi Puja
CUST1008,2025-10-06,Cold Coffee x1; Mutton Rogan Josh x1; Chicken Biryani x1; Chole Bhature x1,1041,Autumn,Yes,Lakshmi Puja
CUST1018,2025-10-06,Gulab Jamun x1; French Fries x1; Veg Burger x2,585,Autumn,Yes,Lakshmi Puja
CUST1040,2025-10-06,Chocolate Brownie x1; Caesar Salad x1,348,Autumn,Yes,Lakshmi Puja
CUST1052,2025-10-06,Butter Naan x1; Pav Bhaji x1,211,Autumn,Yes,Lakshmi Puja
CUST1061,2025-10-06,Chicken Biryani x1; Tomato Soup x1,454,Autumn,Yes,Lakshmi Puja
CUST1067,2025-10-06,Veg Fried Rice x1,199,Autumn,Yes,Lakshmi Puja
CUST1069,2025-10-06,Pasta Alfredo x1; French Fries x1; Veg Burger x1,577,Autumn,Yes,Lakshmi Puja
CUST1087,2025-10-06,Chicken Biryani x1; Pav Bhaji x2,637,Autumn,Yes,Lakshmi Puja
CUST1089,2025-10-06,Hakka Noodles x2,439,Autumn,Yes,Lakshmi Puja
CUST1113,2025-10-06,Pav Bhaji x1; Chicken Biryani x1; French Fries x1; Chicken Sandwich x2; Veg Burger x1,1187,Autumn,Yes,Lakshmi Puja
CUST1117,2025-10-06,Tomato Soup x1; Mojito x1,283,Autumn,Yes,Lakshmi Puja
CUST1133,2025-10-06,Veg Burger x2; Idli Sambhar x1,482,Autumn,Yes,Lakshmi Puja
CUST1137,2025-10-06,Vegetable Manchurian x1; Idli Sambhar x2,478,Autumn,Yes,Lakshmi Puja
CUST1142,2025-10-06,Mutton Rogan Josh x1; Mutton Rogan Josh x1; Tandoori Chicken x1,1021,Autumn,Yes,Lakshmi Puja
CUST1146,2025-10-06,Cold Coffee x1; Chicken Biryani x1; Masala Dosa x1,594,Autumn,Yes,Lakshmi Puja
CUST1151,2025-10-06,Veg Fried Rice x1,203,Autumn,Yes,Lakshmi Puja
CUST1151,2025-10-06,Veg Fried Rice x1,197,Autumn,Yes,Lakshmi Puja
CUST1163,2025-10-06,Tandoori Chicken x1; Chicken Biryani x1; Chocolate Brownie x1; Idli Sambhar x1,861,Autumn,Yes,Lakshmi Puja
CUST1188,2025-10-06,Chicken Biryani x1; Pav Bhaji x1; Mutton Rogan Josh x1,864,Autumn,Yes,Lakshmi Puja
CUST1194,2025-10-06,Paneer Butter Masala x2; Hakka Noodles x1,783,Autumn,Yes,Lakshmi Puja
CUST1199,2025-10-06,Veg Pulao x2; French Fries x1; Chicken Sandwich x2; Mutton Rogan Josh x1,1281,Autumn,Yes,Lakshmi Puja
CUST1241,2025-10-06,Margarita Pizza x1; Paneer Butter Masala x1; Dal Tadka x1,754,Autumn,Yes,Lakshmi Puja
CUST1259,2025-10-06,Chole Bhature x2,423,Autumn,Yes,Lakshmi Puja
CUST1259,2025-10-06,Pav Bhaji x2; Lassi x1; Veg Pulao x1; Cold Coffee x1; Hakka Noodles x2; Pav Bhaji x1,1342,Autumn,Yes,Lakshmi Puja
CUST1265,2025-10-06,Pav Bhaji x1; Egg Curry x1; Chicken Biryani x1; Margarita Pizza x2,1252,Autumn,Yes,Lakshmi Puja
CUST1265,2025-10-06,Veg Pulao x1; Mojito x1; Hakka Noodles x1,559,Autumn,Yes,Lakshmi Puja
CUST1265,2025-10-06,Lassi x1; Rasmalai x1; Vegetable Manchurian x1,448,Autumn,Yes,Lakshmi Puja
CUST1288,2025-10-06,Mutton Rogan Josh x1; French Fries x1; Chicken Sandwich x1; Pav Bhaji x1,861,Autumn,Yes,Lakshmi Puja
CUST1295,2025-10-06,Spring Rolls x1; Egg Curry x1,347,Autumn,Yes,Lakshmi Puja
CUST1006,2025-10-07,Chicken Sandwich x1,200,Autumn,No,
CUST1030,2025-10-07,Chicken Biryani x1; Veg Burger x1; Hakka Noodles x1,718,Autumn,No,
CUST1033,2025-10-07,Spring Rolls x2; Mutton Rogan Josh x1,707,Autumn,No,
CUST1034,2025-10-07,Dal Tadka x1; Egg Curry x1; Mojito x1; Egg Curry x1,714,Autumn,No,
CUST1046,2025-10-07,Hakka Noodles x1; French Fries x1,345,Autumn,No,
CUST1046,2025-10-07,Egg Curry x1; Pasta Alfredo x1,466,Autumn,No,
CUST1069,2025-10-07,Chicken Sandwich x2; Fish Fry x2; Pasta Alfredo x1,1198,Autumn,No,
CUST1073,2025-10-07,French Fries x2; Pasta Alfredo x1; Paneer Butter Masala x1,795,Autumn,No,
CUST1082,2025-10-07,Mutton Rogan Josh x1; Masala Dosa x1; Lassi x1; Hakka Noodles x1,847,Autumn,No,
CUST1083,2025-10-07,Mojito x1; Paneer Butter Masala x1; Tomato Soup x1,559,Autumn,No,
CUST1090,2025-10-07,Tomato Soup x1; Chicken Biryani x2; Cold Coffee x1; Chicken Biryani x1,1225,Autumn,No,
CUST1095,2025-10-07,Veg Pulao x1; Mojito x1; Veg Fried Rice x1,548,Autumn,No,
CUST1116,2025-10-07,Butter Naan x2; Chole Bhature x1,308,Autumn,No,
CUST1124,2025-10-07,Lassi x1; Veg Fried Rice x1; Hakka Noodles x1; Butter Naan x1,576,Autumn,No,
CUST1127,2025-10-07,Pav Bhaji x1; French Fries x1; French Fries x1; Veg Burger x1,580,Autumn,No,
CUST1144,2025-10-07,Idli Sambhar x1; Veg Fried Rice x2; Chole Bhature x1,737,Autumn,No,
CUST1161,2025-10-07,French Fries x1; Veg Fried Rice x2,526,Autumn,No,
CUST1184,2025-10-07,Chocolate Brownie x1; Mojito x1,312,Autumn,No,
CUST1191,2025-10-07,Tomato Soup x1; Chocolate Brownie x1,292,Autumn,No,
CUST1205,2025-10-07,Hakka Noodles x1; Pasta Alfredo x1; French Fries x1; Veg Burger x1,795,Autumn,No,
CUST1210,2025-10-07,Chicken Biryani x1; Pasta Alfredo x1,588,Autumn,No,
CUST1239,2025-10-07,Hakka Noodles x1,227,Autumn,No,
CUST1273,2025-10-07,French Fries x2; Veg Pulao x1,438,Autumn,No,
CUST1006,2025-10-08,Spring Rolls x2; Veg Burger x1; Paneer Butter Masala x1; Veg Fried Rice x1,984,Autumn,No,
CUST1020,2025-10-08,Hakka Noodles x1,219,Autumn,No,
CUST1056,2025-10-08,Cold Coffee x1; French Fries x2; Veg Fried Rice x1,575,Autumn,No,
CUST1057,2025-10-08,Veg Pulao x1; Butter Naan x1,238,Autumn,No,
CUST1059,2025-10-08,French Fries x1; Cold Coffee x1; Chicken Sandwich x1; Caesar Salad x2; Egg Curry x1; Pav Bhaji x1,1179,Autumn,No,
CUST1062,2025-10-08,Egg Curry x1,195,Autumn,No,
CUST1073,2025-10-08,Veg Fried Rice x1,202,Autumn,No,
CUST1089,2025-10-08,Fish Fry x1; Pav Bhaji x1; Masala Dosa x1,565,Autumn,No,
CUST1090,2025-10-08,Cold Coffee x1; Vegetable Manchurian x1; French Fries x1; Veg Burger x1,667,Autumn,No,
CUST1092,2025-10-08,Veg Burger x1,183,Autumn,No,
CUST1093,2025-10-08,French Fries x1; Veg Burger x1; Egg Curry x2; Tomato Soup x1,809,Autumn,No,
CUST1122,2025-10-08,Mutton Rogan Josh x1; Egg Curry x1; French Fries x1,698,Autumn,No,
CUST1141,2025-10-08,Chicken Biryani x1; Tomato Soup x1; Pav Bhaji x1,610,Autumn,No,
CUST1169,2025-10-08,Spring Rolls x1; Fish Fry x1; Tandoori Chicken x1,680,Autumn,No,
CUST1181,2025-10-08,Cold Coffee x1; Veg Pulao x1; Idli Sambhar x1,438,Autumn,No,
CUST1202,2025-10-08,Fish Fry x1; Hakka Noodles x1; Veg Fried Rice x2,879,Autumn,No,
CUST1205,2025-10-08,Veg Fried Rice x1; Margarita Pizza x1,488,Autumn,No,
CUST1213,2025-10-08,Mutton Rogan Josh x1; Egg Curry x1,570,Autumn,No,
CUST1231,2025-10-08,Tomato Soup x1; Cold Coffee x1; Pasta Alfredo x2; Masala Dosa x1,939,Autumn,No,
CUST1241,2025-10-08,Tomato Soup x2; Egg Curry x1; French Fries x1; Chicken Sandwich x1,776,Autumn,No,
CUST1284,2025-10-08,Fish Fry x2; Fish Fry x1,785,Autumn,No,
CUST1001,2025-10-09,Chole Bhature x1; Pasta Alfredo x1,488,Autumn,No,
CUST1005,2025-10-09,Pav Bhaji x1; Paneer Butter Masala x1,438,Autumn,No,
CUST1009,2025-10-09,Mojito x1; Dal Tadka x1; Chicken Sandwich x1,529,Autumn,No,
CUST1022,2025-10-09,Veg Fried Rice x1,207,Autumn,No,
CUST1038,2025-10-09,Tomato Soup x1,131,Autumn,No,
CUST1048,2025-10-09,Hakka Noodles x1; French Fries x1,346,Autumn,No,
CUST1053,2025-10-09,Spring Rolls x1; Pav Bhaji x1; Lassi x1,419,Autumn,No,
CUST1064,2025-10-09,Chole Bhature x1,212,Autumn,No,
CUST1087,2025-10-09,Veg Burger x1; Pav Bhaji x2,506,Autumn,No,
CUST1122,2025-10-09,Rasmalai x1; Veg Burger x1,302,Autumn,No,
CUST1160,2025-10-09,Caesar Salad x1; Mutton Rogan Josh x1,569,Autumn,No,
CUST1171,2025-10-09,Tomato Soup x1; Pasta Alfredo x1; Chicken Biryani x1; Egg Curry x2,1106,Autumn,No,
CUST1186,2025-10-09,Cold Coffee x1; Mutton Rogan Josh x1; Spring Rolls x1; Rasmalai x1,789,Autumn,No,
CUST1196,2025-10-09,Cold Coffee x1; Margarita Pizza x1; Mutton Rogan Josh x1,805,Autumn,No,
CUST1199,2025-10-09,Cold Coffee x1; Paneer Butter Masala x1,408,Autumn,No,
CUST1214,2025-10-09,Pav Bhaji x1; Veg Burger x1,344,Autumn,No,
CUST1234,2025-10-09,Margarita Pizza x1; Veg Pulao x1; Tandoori Chicken x1,747,Autumn,No,
CUST1264,2025-10-09,French Fries x1; Pasta Alfredo x1; Vegetable Manchurian x1; Cold Coffee x1; Chicken Biryani x1,1076,Autumn,No,
CUST1265,2025-10-09,Tomato Soup x1; Egg Curry x1,319,Autumn,No,
CUST1273,2025-10-09,Dal Tadka x1; Pav Bhaji x1; Butter Naan x1,389,Autumn,No,
CUST1279,2025-10-09,Chicken Biryani x1; Caesar Salad x1,508,Autumn,No,
CUST1280,2025-10-09,Paneer Butter Masala x2,559,Autumn,No,
CUST1004,2025-10-10,Mutton Rogan Josh x1; Tomato Soup x1; Dal Tadka x1,687,Autumn,No,
CUST1014,2025-10-10,Dal Tadka x1; Pasta Alfredo x2; Idli Sambhar x1,843,Autumn,No,
CUST1024,2025-10-10,Hakka Noodles x1; French Fries x1,338,Autumn,No,
CUST1027,2025-10-10,Egg Curry x1; Paneer Butter Masala x1,475,Autumn,No,
CUST1043,2025-10-10,Cold Coffee x1; Pasta Alfredo x2; Tandoori Chicken x1,929,Autumn,No,
CUST1078,2025-10-10,Paneer Butter Masala x1; Paneer Butter Masala x2; Dal Tadka x1; Tandoori Chicken x1,1283,Autumn,No,
CUST1095,2025-10-10,Chocolate Brownie x1,159,Autumn,No,
CUST1096,2025-10-10,French Fries x1; Chicken Sandwich x1; Chocolate Brownie x1; Vegetable Manchurian x1,716,Autumn,No,
CUST1097,2025-10-10,Veg Burger x1; Mutton Rogan Josh x1; Idli Sambhar x1,682,Autumn,No,
CUST1128,2025-10-10,Chicken Sandwich x1,204,Autumn,No,
CUST1141,2025-10-10,Egg Curry x1; Hakka Noodles x1,412,Autumn,No,
CUST1143,2025-10-10,Hakka Noodles x1; Fish Fry x1; Paneer Butter Masala x1,760,Autumn,No,
CUST1149,2025-10-10,Veg Fried Rice x1; Pav Bhaji x1,362,Autumn,No,
CUST1173,2025-10-10,Rasmalai x1; Vegetable Manchurian x1,347,Autumn,No,
CUST1250,2025-10-10,Vegetable Manchurian x1; Pav Bhaji x1,389,Autumn,No,
CUST1255,2025-10-10,Veg Burger x1,177,Autumn,No,
CUST1263,2025-10-10,Masala Dosa x1; French Fries x1; Fish Fry x1; Masala Dosa x1,666,Autumn,No,
CUST1265,2025-10-10,Lassi x1; Veg Pulao x1,291,Autumn,No,
CUST1003,2025-10-11,Spring Rolls x1; Egg Curry x1,352,Autumn,No,
CUST1022,2025-10-11,Margarita Pizza x1; Idli Sambhar x1; Butter Naan x1,467,Autumn,No,
CUST1027,2025-10-11,Veg Fried Rice x1; Lassi x1; Mutton Rogan Josh x1; Caesar Salad x1; Margarita Pizza x1,1160,Autumn,No,
CUST1037,2025-10-11,Lassi x1; Pasta Alfredo x1; Mutton Rogan Josh x1,754,Autumn,No,
CUST1043,2025-10-11,Margarita Pizza x2; Butter Naan x1; Margarita Pizza x1,927,Autumn,No,
CUST1047,2025-10-11,Mutton Rogan Josh x1; Pasta Alfredo x1; Rasmalai x1,775,Autumn,No,
CUST1048,2025-10-11,Cold Coffee x1; Veg Fried Rice x1; Hakka Noodles x1; Chole Bhature x1,759,Autumn,No,
CUST1065,2025-10-11,Chicken Sandwich x1; Chicken Biryani x1,522,Autumn,No,
CUST1067,2025-10-11,Vegetable Manchurian x1; Margarita Pizza x1,520,Autumn,No,
CUST1084,2025-10-11,Paneer Butter Masala x1; Pav Bhaji x1,438,Autumn,No,
CUST1084,2025-10-11,Veg Fried Rice x2; Caesar Salad x1,595,Autumn,No,
CUST1091,2025-10-11,Vegetable Manchurian x1,236,Autumn,No,
CUST1106,2025-10-11,Masala Dosa x1; Mutton Rogan Josh x1,522,Autumn,No,
CUST1123,2025-10-11,Pasta Alfredo x1; Egg Curry x1,465,Autumn,No,
CUST1147,2025-10-11,Masala Dosa x1,138,Autumn,No,
CUST1158,2025-10-11,Pav Bhaji x1; Veg Burger x1; Butter Naan x1; Mojito x1; Hakka Noodles x2,988,Autumn,No,
CUST1166,2025-10-11,Cold Coffee x1; Egg Curry x1; Mojito x1,473,Autumn,No,
CUST1174,2025-10-11,Veg Fried Rice x1; Pav Bhaji x2,520,Autumn,No,
CUST1182,2025-10-11,Veg Pulao x1,188,Autumn,No,
CUST1194,2025-10-11,Masala Dosa x1; Hakka Noodles x1; Dal Tadka x2,725,Autumn,No,
CUST1203,2025-10-11,Chicken Biryani x1; Paneer Butter Masala x1; Dal Tadka x1,781,Autumn,No,
CUST1207,2025-10-11,Margarita Pizza x2; Pasta Alfredo x1,848,Autumn,No,
CUST1225,2025-10-11,Veg Pulao x1; Masala Dosa x1,332,Autumn,No,
CUST1249,2025-10-11,Pasta Alfredo x1,273,Autumn,No,
CUST1257,2025-10-11,Butter Naan x2,107,Autumn,No,
CUST1281,2025-10-11,Veg Fried Rice x1,200,Autumn,No,
CUST1295,2025-10-11,Vegetable Manchurian x1; Pasta Alfredo x1,503,Autumn,No,
CUST1031,2025-10-12,Chole Bhature x1; Fish Fry x1,473,Autumn,No,
CUST1036,2025-10-12,Margarita Pizza x1; Butter Naan x1; Veg Fried Rice x2,739,Autumn,No,
CUST1077,2025-10-12,Caesar Salad x1,195,Autumn,No,
CUST1091,2025-10-12,Cold Coffee x1; Chicken Sandwich x1; Veg Fried Rice x1,535,Autumn,No,
CUST1097,2025-10-12,Mutton Rogan Josh x2; French Fries x1; Cold Coffee x1; Chicken Sandwich x1,1208,Autumn,No,
CUST1123,2025-10-12,Vegetable Manchurian x1,235,Autumn,No,
CUST1124,2025-10-12,Vegetable Manchurian x1; Tandoori Chicken x1,498,Autumn,No,
CUST1128,2025-10-12,Mutton Rogan Josh x1; Egg Curry x1; Caesar Salad x1,765,Autumn,No,
CUST1130,2025-10-12,Pasta Alfredo x1; Chicken Sandwich x1; Pav Bhaji x1,628,Autumn,No,
CUST1130,2025-10-12,Chicken Sandwich x1; Rasmalai x2; Tandoori Chicken x1,703,Autumn,No,
CUST1136,2025-10-12,Caesar Salad x1; Pav Bhaji x1,347,Autumn,No,
CUST1138,2025-10-12,Pav Bhaji x1; Pav Bhaji x1,326,Autumn,No,
CUST1144,2025-10-12,Mutton Rogan Josh x1; Tandoori Chicken x1,646,Autumn,No,
CUST1151,2025-10-12,Pav Bhaji x1; Veg Fried Rice x1,358,Autumn,No,
CUST1152,2025-10-12,Mutton Rogan Josh x1; Chicken Sandwich x1; Chocolate Brownie x1; Dal Tadka x1,920,Autumn,No,
CUST1152,2025-10-12,Lassi x1; Tomato Soup x1; Chicken Sandwich x2,635,Autumn,No,
CUST1170,2025-10-12,Spring Rolls x1; Pav Bhaji x2,484,Autumn,No,
CUST1171,2025-10-12,Chicken Sandwich x1; Butter Naan x1,247,Autumn,No,
CUST1211,2025-10-12,Paneer Butter Masala x1; Mutton Rogan Josh x1,658,Autumn,No,
CUST1224,2025-10-12,Egg Curry x1; Spring Rolls x1,357,Autumn,No,
CUST1252,2025-10-12,Veg Fried Rice x1; Chicken Sandwich x1,407,Autumn,No,
CUST1257,2025-10-12,Mutton Rogan Josh x1,382,Autumn,No,
CUST1257,2025-10-12,Chicken Biryani x1; Mojito x1; Veg Pulao x1; Egg Curry x1,853,Autumn,No,
CUST1272,2025-10-12,Mojito x1; Pasta Alfredo x1; Veg Fried Rice x1; Pav Bhaji x2,946,Autumn,No,
CUST1275,2025-10-12,Veg Pulao x1; Tomato Soup x2,456,Autumn,No,
CUST1290,2025-10-12,Chocolate Brownie x1; Chicken Biryani x2; Pav Bhaji x1,967,Autumn,No,
CUST1015,2025-10-13,Spring Rolls x1; Lassi x1; French Fries x2,507,Autumn,No,
CUST1019,2025-10-13,Dal Tadka x1; Caesar Salad x1; Paneer Butter Masala x1,657,Autumn,No,
CUST1031,2025-10-13,Idli Sambhar x2; Veg Fried Rice x1,438,Autumn,No,
CUST1032,2025-10-13,Masala Dosa x1; Chicken Sandwich x1,339,Autumn,No,
CUST1039,2025-10-13,Pasta Alfredo x1; Rasmalai x1; Mutton Rogan Josh x1,771,Autumn,No,
CUST1057,2025-10-13,Margarita Pizza x1; Mojito x1; Chicken Biryani x1; Veg Fried Rice x1,960,Autumn,No,
CUST1065,2025-10-13,Butter Naan x1; French Fries x1; Mojito x1; Veg Burger x1,498,Autumn,No,
CUST1084,2025-10-13,Butter Naan x1; Veg Pulao x1,240,Autumn,No,
CUST1088,2025-10-13,Masala Dosa x1; Lassi x1; Veg Burger x1; Margarita Pizza x1,713,Autumn,No,
CUST1102,2025-10-13,Caesar Salad x1; Veg Fried Rice x1,397,Autumn,No,
CUST1125,2025-10-13,French Fries x1; Veg Burger x1; Chole Bhature x1; Vegetable Manchurian x1; Chocolate Brownie x1; Pasta Alfredo x1,1173,Autumn,No,
CUST1132,2025-10-13,Chocolate Brownie x1; Mutton Rogan Josh x1,545,Autumn,No,
CUST1145,2025-10-13,Tandoori Chicken x1; Vegetable Manchurian x1,496,Autumn,No,
CUST1148,2025-10-13,Hakka Noodles x1; Hakka Noodles x1; Cold Coffee x1; Chicken Biryani x1,895,Autumn,No,
CUST1158,2025-10-13,Tomato Soup x1,134,Autumn,No,
CUST1177,2025-10-13,Veg Fried Rice x1; Vegetable Manchurian x1,430,Autumn,No,
CUST1210,2025-10-13,Chocolate Brownie x1; Veg Fried Rice x1; Caesar Salad x1,554,Autumn,No,
CUST1210,2025-10-13,Fish Fry x2; Margarita Pizza x1,808,Autumn,No,
CUST1240,2025-10-13,Veg Fried Rice x1; Tomato Soup x1; Gulab Jamun x1; Veg Pulao x1,617,Autumn,No,
CUST1241,2025-10-13,Caesar Salad x1; Veg Pulao x1,380,Autumn,No,
CUST1287,2025-10-13,Paneer Butter Masala x2; Fish Fry x1; French Fries x1,942,Autumn,No,
